index_code,date,open,close,low,high,volume,money,change
sh000007,2006-09-04,2513.1,2553.58,2512.88,2554.62,559895300.0,2355829395.0,0.015871955011
sh000007,2006-09-01,2549.35,2513.68,2509.79,2552.39,386342300.0,1787175146.0,-0.0140157863914
sh000007,2006-08-31,2554.28,2549.41,2538.79,2557.77,423751000.0,2048884866.0,-0.00193434577537
sh000007,2006-08-30,2545.07,2554.35,2530.84,2555.18,363650500.0,1702383737.0,0.0036186586053
sh000007,2006-08-29,2556.93,2545.14,2541.63,2571.28,517642600.0,2480175771.0,-0.00438515509601
sh000007,2006-08-28,2529.37,2556.35,2521.4,2556.77,497945700.0,2325913106.0,0.0147934608028
sh000007,2006-08-25,2519.35,2519.09,2512.21,2527.89,341891300.0,1578762386.0,0.000886423731204
sh000007,2006-08-24,2495.08,2516.86,2481.11,2518.05,324319800.0,1423124112.0,0.00861681693933
sh000007,2006-08-23,2506.98,2495.35,2490.85,2510.87,317687000.0,1494859126.0,-0.00241824384885
sh000007,2006-08-22,2484.7,2501.4,2482.67,2510.17,281892300.0,1344458752.0,0.00602917216824
sh000007,2006-08-21,2437.91,2486.41,2427.36,2488.01,342947200.0,1470821734.0,-0.000139137036711
sh000007,2006-08-18,2492.25,2486.76,2481.89,2510.27,646362000.0,2160248229.0,-0.00273622662999
sh000007,2006-08-17,2508.14,2493.58,2478.64,2508.14,294010900.0,1301393375.0,-0.00952981682351
sh000007,2006-08-16,2493.7,2517.57,2486.86,2519.04,336228400.0,1579165424.0,0.0102437998687
sh000007,2006-08-15,2461.66,2492.04,2452.41,2492.62,242254300.0,1134873654.0,0.0119601671573
sh000007,2006-08-14,2516.28,2462.59,2457.87,2519.62,331738300.0,1571819099.0,-0.0212094582053
sh000007,2006-08-11,2513.56,2515.95,2503.46,2522.69,318330500.0,1435411695.0,0.000722713488849
sh000007,2006-08-10,2475.13,2514.14,2474.42,2514.2,449011500.0,1771327064.0,0.0158572640169
sh000007,2006-08-09,2486.59,2474.89,2464.26,2487.08,303932400.0,1493207627.0,-0.00484170857908
sh000007,2006-08-08,2445.03,2486.93,2445.03,2487.99,328507700.0,1605431386.0,0.0170352958112
sh000007,2006-08-07,2456.36,2445.28,2432.35,2466.69,402861900.0,1865520895.0,-0.0098650045614
sh000007,2006-08-04,2518.83,2469.64,2463.52,2531.49,368417600.0,1804977027.0,-0.0181732092261
sh000007,2006-08-03,2518.78,2515.35,2496.93,2534.4,368925500.0,1838093212.0,-0.00156868784739
sh000007,2006-08-02,2520.39,2519.3,2493.21,2534.0,532827300.0,2735281239.0,0.000303747650423
sh000007,2006-08-01,2597.35,2518.54,2513.46,2597.35,940826300.0,5048730780.0,0.00639190071535
sh000007,2006-07-31,2579.47,2502.54,2498.42,2579.47,413200200.0,2076987602.0,-0.0297468234192
sh000007,2006-07-28,2591.53,2579.27,2552.57,2595.72,393231400.0,2167322988.0,-0.00468970680168
sh000007,2006-07-27,2610.29,2591.42,2573.43,2620.73,448864500.0,2338454538.0,-0.00556959616015
sh000007,2006-07-26,2606.34,2605.93,2593.77,2610.52,349213400.0,1829925967.0,0.00140261401138
sh000007,2006-07-25,2581.3,2602.28,2581.3,2608.71,400082300.0,1983116290.0,0.00900991722912
sh000007,2006-07-24,2562.71,2579.05,2539.08,2580.75,371749800.0,1692574998.0,-0.00131387370084
sh000007,2006-07-21,2566.32,2582.44,2565.92,2583.19,373329400.0,1721605877.0,0.00618099756251
sh000007,2006-07-20,2545.99,2566.58,2538.93,2567.56,349978000.0,1739842296.0,0.00667685668821
sh000007,2006-07-19,2592.12,2549.55,2539.64,2592.12,460741900.0,2263000716.0,-0.0168567293688
sh000007,2006-07-18,2596.59,2593.27,2575.0,2598.05,372584300.0,1765814439.0,-0.00168575702771
sh000007,2006-07-17,2573.27,2597.65,2562.56,2597.69,434818700.0,2059237709.0,0.00867665566083
sh000007,2006-07-14,2553.1,2575.3,2545.68,2588.89,511157200.0,2529362602.0,0.00421682777101
sh000007,2006-07-13,2693.64,2564.49,2563.97,2697.75,872985500.0,4247328847.0,-0.0488555796058
sh000007,2006-07-12,2712.95,2696.21,2693.49,2714.32,570681400.0,3036601503.0,-0.00574454511596
sh000007,2006-07-11,2710.69,2711.79,2692.69,2713.78,507272500.0,2642538451.0,0.00262358699357
sh000007,2006-07-10,2710.72,2704.69,2678.57,2710.99,462756100.0,2496286691.0,-0.00294983293373
sh000007,2006-07-07,2746.97,2712.7,2708.3,2751.12,572995600.0,3148720173.0,-0.00803026047883
sh000007,2006-07-06,2683.25,2734.66,2682.55,2735.56,614350100.0,3318754476.0,0.0180680482614
sh000007,2006-07-05,2705.29,2686.12,2658.9,2705.29,577461900.0,3144782795.0,-0.00779616353105
sh000007,2006-07-04,2728.38,2707.23,2689.95,2734.18,713999300.0,3849270641.0,-0.00603013673181
sh000007,2006-07-03,2697.42,2723.65,2683.37,2725.19,776522900.0,3744085708.0,0.0115530059654
sh000007,2006-06-30,2705.96,2692.55,2680.88,2717.15,716220100.0,3623403593.0,0.000850476050996
sh000007,2006-06-29,2651.35,2690.26,2651.35,2692.26,794329600.0,3650442095.0,0.0151062759624
sh000007,2006-06-28,2641.86,2650.22,2624.85,2655.51,483059100.0,2500478600.0,0.00278106439469
sh000007,2006-06-27,2658.59,2642.87,2625.13,2660.35,444056200.0,2358654112.0,-0.005383530949
sh000007,2006-06-26,2634.76,2657.18,2623.82,2657.74,524744900.0,2584696291.0,0.0120863274278
sh000007,2006-06-23,2606.22,2625.45,2592.7,2626.77,422156900.0,2138571021.0,0.00653697005246
sh000007,2006-06-22,2621.65,2608.4,2599.74,2628.55,460360400.0,2397083349.0,-0.00390168532032
sh000007,2006-06-21,2624.48,2618.61,2595.69,2633.93,610608700.0,2847668750.0,-0.000636191794843
sh000007,2006-06-20,2609.03,2620.28,2592.14,2622.33,529846300.0,2771061135.0,0.00415261034635
sh000007,2006-06-19,2579.46,2609.44,2565.13,2615.99,509569600.0,2523313078.0,0.00666081058508
sh000007,2006-06-16,2566.63,2592.18,2566.63,2594.77,433707500.0,2031769441.0,0.00980204634566
sh000007,2006-06-15,2576.56,2567.02,2560.11,2590.78,342007700.0,1680814378.0,-0.00381126311492
sh000007,2006-06-14,2571.77,2576.84,2544.45,2577.13,439136300.0,2180085415.0,0.000507468562769
sh000007,2006-06-13,2578.02,2575.53,2552.26,2596.73,488633500.0,2500704230.0,-3.6496024457e-05
sh000007,2006-06-12,2576.51,2575.62,2559.95,2598.17,550181300.0,2843081846.0,-0.0030080583914
sh000007,2006-06-09,2636.5,2583.39,2582.51,2661.37,866580600.0,4618211932.0,-0.0196495563481
sh000007,2006-06-08,2603.24,2635.17,2563.35,2640.4,1050332000.0,5937874162.0,0.00975624522697
sh000007,2006-06-07,2765.23,2609.71,2606.14,2765.32,1180922400.0,6595710159.0,-0.0493118956911
sh000007,2006-06-06,2728.75,2745.08,2716.86,2784.07,1027930600.0,5118139863.0,0.00472408205782
sh000007,2006-06-05,2674.8,2732.17,2652.93,2732.58,1290867600.0,5130618073.0,0.0204506882756
sh000007,2006-06-02,2695.86,2677.42,2649.14,2705.58,1149328100.0,5253538973.0,-0.00499543268355
sh000007,2006-06-01,2607.76,2690.86,2606.56,2691.6,1182418200.0,5468120914.0,0.0308339430809
sh000007,2006-05-31,2632.81,2610.37,2591.03,2640.19,901052800.0,4182207565.0,-0.00793426082766
sh000007,2006-05-30,2628.37,2631.25,2594.46,2638.03,814277100.0,3784478522.0,0.00310510227967
sh000007,2006-05-29,2563.3,2623.1,2557.56,2623.31,958044900.0,5102359167.0,0.0300416477198
sh000007,2006-05-26,2515.28,2546.6,2511.9,2546.93,730847400.0,3269043036.0,0.0158541343054
sh000007,2006-05-25,2483.27,2506.85,2463.86,2510.12,650170800.0,2821545729.0,0.00907211481953
sh000007,2006-05-24,2522.93,2484.32,2441.46,2568.9,960025100.0,4235866220.0,-0.014299567204
sh000007,2006-05-23,2624.25,2520.36,2520.06,2624.25,1173293100.0,5164605281.0,-0.0460958280914
sh000007,2006-05-22,2596.69,2642.15,2590.03,2664.96,1461130900.0,6544426924.0,0.0195281570032
sh000007,2006-05-19,2555.28,2591.54,2541.28,2599.06,1985459500.0,7273035508.0,0.0145725843738
sh000007,2006-05-18,2533.41,2554.32,2508.64,2567.26,761684000.0,4172931721.0,0.00651910159025
sh000007,2006-05-17,2508.4,2537.77,2492.38,2545.82,953948100.0,5038874018.0,0.0130672616275
sh000007,2006-05-16,2558.06,2505.04,2489.07,2592.2,1360604100.0,7346341566.0,-0.0176883920809
sh000007,2006-05-15,2494.49,2550.15,2467.18,2551.17,1152314900.0,6400018363.0,0.0292578953656
sh000007,2006-05-12,2393.88,2477.66,2388.47,2477.8,856514600.0,4825600137.0,0.0322031264516
